Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H14977,2015,1,0,N,V,V,U,870,1,1960,   .,13904,0
H13967,2015,1,0,N,V,V,U,900,2,1960,   .,14047,0
H2911,2014,1,1,V,V,V,U,980,2,1980,   .,14079,0
H3832,2012,1,0,V,V,V,U,8500,2,1980,   .,14117,0
H3833,2014,0.747945205,0,V,V,V,U,8500,2,1980,   .,14117,0
H3870,2012,1,0,V,V,V,U,1750,2,,   .,14117,1
H1269,2012,1,0,V,V,V,U,185,2,1980,   .,14118,0
H1273,2012,0.74863388,0,V,V,V,U,840,2,1960,   .,14118,1
H135,2014,1,0,V,V,V,U,290,2,1980,   .,14118,0
H14015,2015,1,0,N,V,V,U,3930,2,1960,   .,14118,0
H14327,2013,1,1,N,V,V,U,769,2,1960,   .,14118,0
H18546,2016,1,0,V,N,O,R,9618,2,1990,6,14118,1
H215,2012,1,0,V,V,V,U,1837,2,1980,   .,14118,0
H216,2016,0.99726776,0,V,V,V,U,1837,2,1980,   .,14118,0
H2163,2015,1,0,V,V,V,U,3806,2,1960,   .,14118,1
H2228,2014,1,0,V,V,V,U,620,2,1960,   .,14118,0
H225,2014,1,0,V,V,V,U,2897,2,1980,   .,14118,1
H226,2016,0.99726776,0,V,V,V,U,2897,2,1980,   .,14118,1
H233,2012,1,0,V,V,V,U,2561,2,1980,   .,14118,0
H234,2013,1,0,V,V,V,U,2561,2,1980,   .,14118,0
H235,2013,1,0,V,V,V,U,1726,2,1980,   .,14118,0
H241,2014,1,0,V,V,V,U,1870,2,1980,   .,14118,0
H242,2012,1,0,V,V,V,U,1726,2,1980,   .,14118,1
H243,2014,1,0,V,V,V,U,1726,2,1980,   .,14118,0
H2470,2015,1,0,V,V,V,U,200,2,1980,   .,14118,0
H249,2013,0.367123288,0,V,V,V,U,5080,2,1980,   .,14118,0
H273,2013,0.457534247,0,V,N,O,R,2100,2,1965,5,14118,0
H274,2013,1,0,V,V,V,U,1782,2,1980,   .,14118,0
H2760,2016,1,0,V,V,V,U,8820,2,1980,   .,14118,1
H282,2012,1,0,V,V,V,U,816,2,1980,   .,14118,0
H284,2013,0.728767123,0,V,V,V,U,1995,2,1960,   .,14118,0
H285,2014,1,0,V,V,V,U,1795,2,1980,   .,14118,0
H289,2016,0.99726776,0,V,V,V,U,2200,2,1980,   .,14118,1
H3135,2012,1,0,V,V,V,U,14200,2,1980,   .,14118,0
H3242,2012,1,0,V,V,V,U,530,2,1980,   .,14118,0
H3243,2014,1,0,V,V,V,U,530,2,1980,   .,14118,0
H337,2012,1,0,V,V,V,U,2000,2,1980,   .,14118,0
H3778,2012,1,0,N,V,V,U,250,2,1980,   .,14118,0
H3803,2013,1,0,V,V,V,U,1160,2,1980,   .,14118,0
H3865,2013,1,0,V,V,V,U,528,2,1960,   .,14118,0
H3866,2015,1,0,V,N,O,R,3650,2,1970,5,14118,1
H3879,2013,1,0,V,V,V,U,1550,2,1980,   .,14118,1
H3880,2015,1,0,V,V,V,U,1550,2,1980,   .,14118,1
H3883,2015,1,0,V,V,V,U,1411,2,1980,   .,14118,1
H3926,2012,1,0,V,V,V,U,4150,2,1980,   .,14118,0
H4536,2015,1,0,V,V,V,U,850,2,1960,   .,14118,0
H5173,2012,0,0,V,V,V,U,35,2,1960,   .,14118,0
H15022,2014,1,0,V,N,O,R,2700,2,1970,3,14220,1
H4631,2013,1,0,N,V,V,U,833,2,1960,   .,14220,0
H4632,2016,0.99726776,0,N,V,V,U,833,2,1960,   .,14220,0
H6991,2013,1,0,N,V,V,U,6628,2,1980,   .,14220,1
H6992,2014,1,0,N,V,V,U,6628,2,1980,   .,14220,1
H2151,2014,1,0,V,V,V,U,1600,2,1980,   .,14327,0
H2152,2016,0.99726776,0,V,V,V,U,1600,2,1980,   .,14327,0
H265,2015,1,0,V,V,V,U,1920,2,1980,   .,14327,0
H288,2014,1,0,V,V,V,U,1660,2,1980,   .,14327,0
H4522,2014,1,0,N,V,V,U,1981,2,1980,   .,14327,1
H14982,2015,0.95890411,1,N,V,V,U,1300,2,1980,   .,14338,0
H3377,2013,0.328767123,1,V,V,V,U,2100,2,1980,   .,14338,0
H3673,2012,1,0,N,V,V,U,2079,2,1988,   .,14341,0
H3674,2014,1,0,N,V,V,U,2079,2,1988,   .,14341,0
H3877,2014,1,0,V,V,V,U,1972,2,1980,   .,14341,1
H3527,2012,1,0,V,N,O,R,3400,2,1974,4,14365,1
H3528,2013,1,0,V,N,O,R,3400,2,1974,4,14365,0
H4778,2013,1,0,N,V,V,U,650,2,1960,   .,14366,0
H17164,2013,0.254794521,0,V,N,O,R,833,2,2011,4,14383,0
H3804,2013,1,0,V,V,V,U,1414,2,1980,   .,14437,1
H3805,2015,1,0,V,V,V,U,1414,2,1980,   .,14437,1
H487,2012,1,0,V,V,V,U,300,2,1960,   .,14437,0
H488,2014,0.832876712,0,V,V,V,U,300,2,1960,   .,14437,0
H222,2014,1,0,V,V,V,U,1879,2,1980,   .,14488,0
H223,2015,1,0,V,V,V,U,1879,2,1980,   .,14488,0
H2467,2013,0.161643836,0,V,V,V,U,1235,2,1980,   .,14488,0
H2468,2014,0.495890411,0,V,N,O,R,3000,2,1980,4,14488,0
H2469,2014,1,0,V,N,O,R,1330,2,1988,3,14488,0
H2577,2012,1,0,V,N,O,R,870,2,1976,4,14488,0
H283,2014,1,0,V,V,V,U,1239,2,1980,   .,14488,0
H286,2015,1,0,V,V,V,U,1450,2,1980,   .,14488,0
H5899,2015,1,0,V,V,V,U,1800,2,1980,   .,14488,0
H5944,2012,1,0,N,V,V,U,1214,2,1980,   .,14488,0
H13118,2012,1,0,N,V,V,U,10840,2,1980,   .,14701,1
H18339,2013,1,0,V,N,O,R,104,2,1926,2,14715,0
H3303,2015,1,0,V,N,O,R,435,2,1850,6,14715,0
H3857,2012,0.868852459,0,V,V,V,U,1700,2,1960,   .,14762,0
H6685,2013,1,0,N,V,V,U,545,1,1960,   .,15012,0
H3793,2013,1,0,V,N,O,R,900,1,1981,3,15014,1
H3794,2014,1,0,V,N,O,R,550,1,1960,3,15014,0
H3795,2015,1,0,V,N,O,R,550,1,1960,3,15014,0
H3819,2013,1,0,V,V,V,U,4700,1,,   .,15014,1
H3820,2012,1,0,V,V,V,U,981,1,1980,   .,15014,0
H3859,2016,0.99726776,0,V,N,O,R,1670,1,1970,6,15014,0
H3902,2012,1,0,V,N,O,R,1368,1,1977,3,15014,0
H3962,2013,0.495890411,0,V,V,V,U,1365,1,1980,   .,15014,0
H4699,2013,1,0,V,N,O,R,2004,1,1980,7,15014,0
H5199,2016,0.99726776,0,V,N,O,R,1584,1,1979,4,15014,0
H5549,2014,0,0,V,N,O,R,620,1,1990,2,15014,0
H7440,2015,1,0,N,V,V,U,650,1,1960,   .,15014,0
H15020,2014,1,0,N,V,V,U,500,1,1960,   .,15187,0
H13356,2012,1,0,N,V,V,U,2100,1,1980,   .,15900,0
H13749,2016,0.99726776,0,N,V,V,U,4000,1,1960,   .,16015,1
H14144,2016,1,0,V,N,O,R,820,1,1957,5,16015,0
H15152,2012,1,0,V,N,O,R,1400,1,2009,5,16015,1
H15810,2015,1,0,V,N,O,R,3904,1,2005,4,16015,1
H17972,2014,1,0,V,N,O,R,2721,1,2005,4,16015,1
H17973,2015,1,0,V,N,O,R,2721,1,2005,4,16015,0
H18483,2013,1,0,V,N,O,R,550,1,1900,3,16015,0
H18484,2015,0.98630137,0,V,N,O,R,550,1,1900,3,16015,0
H18514,2013,1,1,V,N,O,R,3744,1,1978,6,16015,0
H18515,2014,1,1,V,N,O,R,3744,1,1978,6,16015,0
H18625,2013,1,0,V,N,O,R,2500,1,2009,4,16015,0
H18626,2015,1,0,V,N,O,R,2500,1,2009,4,16015,0
H19160,2013,0.838356164,0,V,N,O,R,2157,1,1998,5,16015,1
H19161,2014,1,0,V,N,O,R,2157,1,1998,5,16015,0
H2500,2012,1,1,V,V,V,U,2800,1,1960,   .,16015,0
H505,2013,0.665753425,1,V,V,V,U,450,1,,   .,16015,0
H12657,2013,1,1,N,V,V,U,3100,1,1960,   .,16102,1
H18964,2015,1,1,V,N,O,R,1300,1,2009,3,16102,0
H3941,2016,1,1,V,N,O,R,1517,1,1960,5,16102,0
H3942,2013,1,1,V,V,V,U,1003,1,1980,   .,16102,0
H516,2012,1,1,N,V,V,U,1003,1,1960,   .,16102,0
H15274,2014,1,0,V,N,O,R,1348,1,2007,2,16292,0
H13404,2013,0.893150685,1,V,N,O,R,4255,1,1987,2,16374,1
H18633,2013,1,1,V,N,O,R,2315,1,1972,5,16374,0
H18634,2014,1,1,V,N,O,R,2315,1,1972,5,16374,0
H15217,2014,1,0,V,N,O,R,1546,1,2008,2,17028,0
H6493,2014,0.082191781,0,V,N,O,R,2316,1,2003,2,17028,0
H13390,2012,1,0,N,V,V,U,600,1,1988,   .,17094,0
H17081,2012,1,0,V,N,O,R,2145,1,2010,2,17218,0
H15289,2013,1,0,V,N,O,R,2000,1,2009,4,17274,0
H5414,2013,0,0,N,V,V,U,12,1,1988,   .,17274,0
H17711,2013,1,0,V,N,O,R,4388,1,1975,6,17291,0
H5483,2016,1,0,V,N,O,R,550,1,1975,1,17297,0
H18274,2013,1,0,V,N,O,R,448,1,1850,3,17299,0
H18384,2014,1,0,V,N,O,R,2367,1,1850,3,17299,0
H18566,2012,0.50273224,0,V,N,O,R,720,1,1967,3,17299,0
H19951,2016,0.25136612,0,V,N,O,R,980,1,1860,4,17299,0
H12889,2012,1,0,N,V,V,U,2408,1,1988,   .,17300,0
H13072,2012,1,0,N,V,V,U,350,1,1988,   .,17300,0
H13792,2013,1,0,N,V,V,U,8950,1,1988,   .,17300,0
H17144,2015,1,0,V,N,O,R,2360,1,2011,3,17300,0
H17889,2012,1,0,V,N,O,R,10200,1,1971,4,17300,1
H18510,2012,0.612021858,0,V,N,O,R,3550,1,2006,4,17300,0
H18671,2012,0.50273224,0,V,N,O,R,1584,1,1970,3,17300,0
H18672,2013,1,0,V,N,O,R,1584,1,1970,3,17300,0
H18698,2016,0.99726776,0,V,N,O,R,3720,1,1998,4,17300,0
H3551,2012,1,0,N,V,V,U,536,1,,   .,17300,0
H4007,2012,1,0,V,V,V,U,270,1,1960,   .,17300,0
H4408,2013,0,0,V,V,V,U,400,1,1988,   .,17300,0
H4767,2013,1,0,N,V,V,U,1200,1,1988,   .,17300,1
H6360,2015,1,0,V,V,V,U,510,1,1960,   .,17300,0
H6587,2012,1,0,N,V,V,U,3900,1,1988,   .,17300,1
H6930,2012,1,0,N,V,V,U,460,1,1960,   .,17300,0
H13128,2012,1,0,N,V,V,U,390,1,1980,   .,17306,1
H13129,2012,1,0,N,V,V,U,3300,1,1988,   .,17306,0
H15660,2015,1,0,V,N,O,R,520,1,1920,4,17306,1
H15661,2016,0.99726776,0,V,N,O,R,520,1,1920,4,17306,0
H18744,2013,1,0,V,N,O,R,1215,1,1950,3,17306,0
H6252,2012,1,0,V,N,O,R,1941,1,1987,4,17306,1
H4899,2015,1,0,V,N,O,R,1850,1,1980,2,17380,0
H14165,2016,1,0,N,V,V,U,366,1,1988,   .,17411,0
H13145,2013,0.747945205,0,N,V,V,U,5500,1,1988,   .,17461,1
H6872,2012,1,1,N,V,V,U,287,1,1960,   .,18033,0
H1265,2012,1,0,V,N,O,R,2750,1,1980,5,19031,0
H1272,2015,1,0,V,N,O,R,300,1,1960,3,19031,0
H14599,2012,1,0,N,V,V,U,1420,1,1980,   .,19031,0
H15146,2014,1,0,V,N,O,R,975,1,1999,4,19031,0
H15478,2015,1,0,V,N,O,R,1365,1,1980,4,19031,0
H15479,2016,1,0,V,N,O,R,1365,1,1980,4,19031,0
H15738,2016,0.99726776,0,V,N,O,R,999,1,2006,4,19031,0
H16058,2013,1,0,V,N,O,R,276,1,1960,3,19031,0
H19338,2015,0.832876712,0,V,N,O,R,480,1,1960,4,19031,0
H19930,2016,0.418032787,0,V,N,O,R,2410,1,1988,6,19031,0
H19934,2016,0.25136612,1,V,N,O,R,750,1,1938,3,19031,0
H19960,2016,0.237704918,1,V,N,O,R,1000,1,1976,4,19031,0
H2537,2013,1,0,V,V,V,U,808,1,1988,   .,19031,0
H4661,2014,1,0,N,V,V,U,2410,1,1988,   .,19031,0
H485,2012,1,0,V,V,V,U,800,1,1988,   .,19031,0
H486,2014,1,0,V,V,V,U,800,1,1988,   .,19031,0
H5266,2016,0.99726776,0,N,V,V,U,1200,1,1988,   .,19031,0
H5303,2013,1,0,N,V,V,U,880,1,1980,   .,19031,0
H5304,2014,1,0,N,V,V,U,880,1,1980,   .,19031,0
H5391,2014,1,0,V,V,V,U,4365,1,1980,   .,19031,0
H5393,2014,1,0,N,V,V,U,5007,1,1988,   .,19031,0
H5429,2012,1,0,N,V,V,U,585,1,1980,   .,19031,0
H6257,2012,1,0,N,V,V,U,450,1,1960,   .,19031,0
H6716,2014,1,0,N,V,V,U,450,1,1980,   .,19031,0
H18102,2012,1,0,V,N,O,R,660,1,2005,3,19123,0
H18103,2014,1,0,V,N,O,R,660,1,2005,3,19123,1
H18264,2012,0.803278689,0,V,N,O,R,400,1,1940,4,19272,0
H1286,2012,1,0,V,V,V,U,700,1,,   .,21054,0
H1293,2012,1,0,V,V,V,U,210,1,1960,   .,21054,0
H14392,2012,1,0,N,V,V,U,2360,1,1980,   .,21054,0
H14393,2012,1,0,N,V,V,U,2360,1,1980,   .,21054,0
H14695,2012,1,0,N,V,V,U,2115,1,1988,   .,21054,0
H15408,2013,1,0,V,N,O,R,1567,1,1890,3,21054,0
H15953,2015,1,0,V,N,O,R,600,1,1900,3,21054,0
H19927,2016,0.24863388,0,V,N,O,R,1650,1,1970,3,21054,0
H19939,2016,0.415300546,0,V,N,O,R,400,1,1850,4,21054,0
H4611,2012,1,0,N,V,V,U,750,1,1960,   .,21054,0
H495,2014,1,0,V,V,V,U,1250,1,1960,   .,21054,0
H496,2012,1,0,V,N,O,R,880,1,1990,4,21054,1
H5071,2012,1,0,V,V,V,U,2610,1,1988,   .,21054,0
H5072,2016,0.99726776,0,V,V,V,U,1080,1,1988,   .,21054,0
H5246,2015,1,0,N,V,V,U,1200,1,1980,   .,21054,0
H5251,2014,1,0,N,V,V,U,50,1,1980,   .,21054,0
H5336,2013,1,0,V,N,O,R,1427,1,2001,3,21054,0
H7140,2015,1,0,N,V,V,U,1835,1,1988,   .,21054,0
H7141,2015,1,0,V,N,O,R,1700,1,1992,5,21054,0
H18726,2012,0,0,V,N,O,R,2820,1,2012,5,21166,0
H1892,2012,1,0,V,V,V,U,2041,1,1980,   .,21171,0
H1893,2014,1,0,V,V,V,U,2041,1,1980,   .,21171,0
H19972,2016,0.147540984,0,V,N,O,R,200,1,2006,2,21209,0
H12625,2013,1,0,N,V,V,U,600,2,1960,   .,21231,0
H12626,2014,0.41369863,0,N,V,V,U,600,2,1960,   .,21231,0
H1311,2014,1,0,V,V,V,U,300,2,,   .,21231,0
H13126,2013,1,0,N,V,V,U,430,2,1960,   .,21231,0
H13498,2015,1,0,N,V,V,U,2907,2,1988,   .,21231,0
H1398,2016,0.99726776,0,V,V,V,U,760,2,1960,   .,21231,0
H1399,2012,1,0,V,V,V,U,460,2,1960,   .,21231,0
H1400,2016,0.99726776,0,V,N,O,R,855,2,1960,4,21231,0
H1401,2013,1,0,V,V,V,U,400,2,1960,   .,21231,0
H1422,2013,0.997260274,0,V,N,O,R,1273,2,1960,7,21231,1
H1423,2014,1,0,V,N,O,R,1273,2,1960,7,21231,0
H1425,2013,0.915068493,0,V,N,O,R,878,2,1900,3,21231,0
H1427,2012,0,0,V,V,V,U,153,2,1980,   .,21231,0
H1428,2012,0.038251366,0,V,V,V,U,912,2,1960,   .,21231,0
H1433,2015,1,0,V,V,V,U,659,2,1960,   .,21231,1
H1435,2012,1,0,V,V,V,U,324,2,1960,   .,21231,0
H1436,2012,1,0,V,V,V,U,300,2,1960,   .,21231,0
H1438,2012,1,0,V,V,V,U,508,2,1960,   .,21231,0
H1439,2016,1,0,V,V,V,U,788,2,1960,   .,21231,0
H1446,2013,0.41369863,0,N,V,V,U,330,2,1960,   .,21231,0
H1447,2016,0.994535519,0,V,N,O,R,828,2,1900,3,21231,0
H1458,2012,1,0,N,V,V,U,165,2,1980,   .,21231,0
H1463,2015,1,0,V,V,V,U,1022,2,1960,   .,21231,0
H1465,2015,1,0,V,N,O,R,1025,2,1975,3,21231,0
H1466,2015,1,0,V,V,V,U,3403,2,1980,   .,21231,1
H1470,2012,0.836065574,0,V,V,V,U,762,2,1960,   .,21231,0
H1471,2013,1,0,N,V,V,U,4200,2,1960,   .,21231,0
H1473,2012,1,0,V,V,V,U,435,2,1960,   .,21231,0
H14745,2016,0.99726776,0,N,V,V,U,446,2,1980,   .,21231,0
H1491,2013,1,0,V,V,V,U,1486,2,1980,   .,21231,0
H1510,2012,1,0,V,V,V,U,938,2,1960,   .,21231,0
H1511,2012,1,0,V,N,O,R,900,2,1981,4,21231,0
H1512,2014,1,0,V,N,O,R,900,2,1981,4,21231,0
H1513,2016,0.99726776,0,V,N,O,R,900,2,1981,4,21231,0
H1520,2015,1,0,N,V,V,U,881,2,1960,   .,21231,0
H1586,2013,1,0,V,V,V,U,5910,2,1980,   .,21231,0
H1617,2016,0.99726776,0,N,V,V,U,1380,2,1960,   .,21231,0
H16985,2014,1,1,V,N,O,R,550,2,1895,3,21231,0
H18211,2012,0.915300546,0,V,N,O,R,400,2,1900,3,21231,0
H1928,2013,1,0,V,V,V,U,524,2,1960,   .,21231,0
H1929,2015,1,0,V,V,V,U,524,2,1960,   .,21231,0
H1947,2015,1,0,N,V,V,U,920,2,1960,   .,21231,0
H1948,2013,1,0,V,V,V,U,810,2,1980,   .,21231,0
H1949,2014,1,0,V,V,V,U,810,2,1980,   .,21231,0
H19862,2016,0.75136612,1,V,N,O,R,4230,2,1974,8,21231,0
H2280,2012,1,0,V,V,V,U,300,2,1960,   .,21231,1
H2381,2013,1,0,V,N,O,R,452,2,1960,4,21231,0
H2751,2014,1,0,V,V,V,U,2775,2,1980,   .,21231,0
H293,2014,0.167123288,0,V,V,V,U,5000,2,1980,   .,21231,0
H343,2012,1,0,V,V,V,U,585,2,1980,   .,21231,0
H344,2013,1,0,V,V,V,U,585,2,1980,   .,21231,0
H345,2012,1,0,V,V,V,U,870,2,1980,   .,21231,0
H346,2015,0.997260274,0,V,V,V,U,870,2,1980,   .,21231,0
H3565,2013,1,0,N,V,V,U,500,2,,   .,21231,0
H3787,2015,1,0,V,V,V,U,1300,2,,   .,21231,0
H3788,2016,1,0,V,V,V,U,1300,2,,   .,21231,0
H3789,2013,1,0,V,V,V,U,2400,2,1980,   .,21231,0
H3952,2014,1,0,V,V,V,U,1200,2,1960,   .,21231,0
H4197,2015,0.246575342,0,V,V,V,U,2115,2,1980,   .,21231,0
H4435,2013,1,0,V,V,V,U,5050,2,1960,   .,21231,1
H4572,2015,1,0,V,V,V,U,600,2,1960,   .,21231,0
H4744,2012,1,0,V,V,V,U,2115,2,1980,   .,21231,0
H4806,2016,0.912568306,0,N,V,V,U,173,2,1980,   .,21231,0
H4833,2012,1,0,V,V,V,U,799,2,1960,   .,21231,1
H4834,2013,0.128767123,0,V,V,V,U,799,2,1960,   .,21231,0
H4846,2013,0.128767123,0,V,V,V,U,480,2,1980,   .,21231,0
H4944,2014,1,0,V,V,V,U,2115,2,1980,   .,21231,1
H502,2012,1,0,V,V,V,U,591,2,1960,   .,21231,0
H503,2014,1,0,V,V,V,U,591,2,1960,   .,21231,0
H504,2016,0.99726776,0,V,V,V,U,591,2,1960,   .,21231,0
H508,2016,1,0,V,V,V,U,841,2,1960,   .,21231,1
H5103,2012,1,0,N,V,V,U,480,2,1960,   .,21231,0
H5491,2015,1,0,V,V,V,U,1557,2,1980,   .,21231,1
H5958,2013,1,0,V,V,V,U,1038,2,1960,   .,21231,1
H6080,2013,0.871232877,0,N,V,V,U,2166,2,1980,   .,21231,1
H7009,2012,1,0,V,V,V,U,251,2,1960,   .,21231,0
H14016,2012,1,0,N,V,V,U,1,1,1988,   .,21278,0
H5755,2015,1,0,V,V,V,U,8796,1,1980,   .,21278,1
H5818,2012,1,0,V,V,V,U,3600,1,1980,   .,21278,0
H5819,2014,0.745205479,0,V,V,V,U,3600,1,1980,   .,21278,1
H15025,2016,0.99726776,0,V,N,O,R,1760,1,2008,5,21292,0
H19439,2014,0.769863014,0,V,N,O,R,2809,1,2014,3,21295,0
H17695,2012,1,0,V,N,O,R,433,1,2010,2,21405,0
H14245,2012,0.330601093,0,N,V,V,U,200,1,1980,   .,21485,0
H1891,2015,1,0,V,V,V,U,2041,1,1980,   .,21515,0
H1895,2012,1,0,V,V,V,U,2041,1,1980,   .,21515,1
H1897,2016,0.494535519,0,V,V,V,U,2041,1,1980,   .,21515,0
H1440,2014,1,0,V,V,V,U,162,1,1960,   .,21540,0
H6308,2013,1,0,N,V,V,U,720,1,1960,   .,21575,0
H6309,2016,1,0,N,V,V,U,720,1,1960,   .,21575,0
H1476,2013,1,0,V,N,O,R,1765,1,1980,4,21617,0
H7369,2012,1,0,V,V,V,U,4600,1,1988,   .,21617,1
H7372,2015,0.997260274,0,V,V,V,U,4600,1,1988,   .,21617,0
H13801,2013,0.073972603,0,N,V,V,U,120,1,1960,   .,22050,0
H17028,2013,0.161643836,0,V,N,O,R,2700,1,1970,4,22050,0
H2954,2013,1,0,V,V,V,U,11037,1,1980,   .,22054,1
H3989,2012,1,0,V,V,V,U,1493,1,,   .,22054,0
H3990,2015,1,0,V,V,V,U,1493,1,,   .,22054,0
H5131,2013,1,0,V,V,V,U,900,1,1988,   .,22054,1
H16452,2012,1,0,V,N,O,R,1865,1,2000,5,22094,0
H14669,2013,1,0,N,V,V,U,855,1,1980,   .,22113,0
H19723,2016,1,0,V,N,O,R,1874,1,2015,5,22186,0
H12767,2013,1,0,N,V,V,U,1750,1,1988,   .,22215,0
H17879,2013,1,0,V,N,O,R,4000,1,2007,4,22282,0
H17880,2014,1,0,V,N,O,R,4000,1,2007,4,22282,1
H2317,2014,1,0,V,N,O,R,3600,1,1973,7,22282,0
H4459,2013,1,0,V,N,O,R,510,1,1980,2,22282,0
H4460,2016,1,0,V,N,O,R,510,1,1980,2,22282,1
H6379,2016,1,0,N,V,V,U,4300,1,1960,   .,22282,1
H3501,2016,1,0,V,N,O,R,1900,1,1995,3,22379,0
H410,2012,1,0,V,N,O,R,563,1,1960,4,23096,0
H15173,2015,1,0,N,V,V,U,600,2,1960,   .,24037,0
H17770,2014,1,1,V,N,O,R,410,2,1980,2,24037,0
H2038,2012,1,0,V,V,V,U,800,2,1960,   .,24037,1
H15576,2013,1,0,V,N,O,R,620,2,1900,3,24322,0
H18916,2016,0.99726776,1,V,N,O,R,360,2,1900,4,24322,1
H4367,2014,1,0,V,V,V,U,600,2,1980,   .,25056,0
H7046,2012,1,0,V,V,V,U,4800,2,1960,   .,25056,0
H12818,2012,1,0,N,V,V,U,10,2,1980,   .,25147,0
H12819,2014,1,0,N,V,V,U,10,2,1980,   .,25147,0
H4149,2012,1,0,V,V,V,U,2000,2,1960,   .,25197,0
H17146,2013,1,0,V,N,O,R,727,2,1900,3,25237,0
H13017,2016,0.99726776,0,N,V,V,U,5561,2,1980,   .,25356,0
H1355,2014,1,1,V,N,O,R,1200,2,1545,4,25356,0
H3775,2012,1,0,N,V,V,U,1156,2,1980,   .,25356,1
H3078,2013,1,0,V,V,V,U,528,2,1980,   .,25367,0
H2390,2012,1,0,V,V,V,U,437,2,1960,   .,25388,0
H4293,2012,1,1,N,V,V,U,2150,2,1988,   .,25388,0
H6325,2014,1,1,V,N,O,R,1000,2,1870,3,25388,0
H14957,2014,1,1,N,V,V,U,1054,2,1960,   .,25462,0
H19814,2016,0.99726776,1,V,N,O,R,3031,2,1979,4,25462,1
H14255,2013,1,0,N,V,V,U,17800,2,1980,   .,25580,0
H13634,2012,1,0,N,V,V,U,1833,2,1960,   .,26057,0
H15460,2012,1,1,V,N,O,R,1347,2,2009,2,26058,0
H2111,2012,1,0,V,N,O,R,1350,2,1958,4,26058,0
H2112,2014,1,0,V,N,O,R,1350,2,1958,4,26058,0
H23,2013,1,0,V,N,O,R,1300,2,1960,5,26058,0
H2723,2012,1,0,V,V,V,U,590,2,1960,   .,26058,0
H42,2013,1,0,V,V,V,U,420,2,1980,   .,26058,0
H4230,2012,1,0,N,V,V,U,2321,2,1980,   .,26058,0
H5752,2014,1,0,V,N,O,R,528,2,1950,3,26058,0
H16241,2013,1,0,V,N,O,R,4126,2,2003,5,26064,1
H17944,2013,1,0,V,N,O,R,400,2,1949,3,26064,0
H5744,2015,1,0,V,V,V,U,9609,2,1960,   .,26108,0
H5440,2013,1,0,N,V,V,U,1700,2,1980,   .,26114,0
H18,2016,0.99726776,0,V,V,V,U,600,2,,   .,26166,1
H12806,2012,1,0,N,V,V,U,4431,2,1980,   .,26198,1
H13087,2015,1,0,N,V,V,U,3200,2,1960,   .,26198,0
H15251,2012,0.915300546,0,V,N,O,R,288,2,1900,2,26198,0
H15252,2014,1,0,V,N,O,R,288,2,1900,2,26198,0
H17977,2014,1,0,V,N,O,R,300,2,1900,3,26198,0
H2301,2015,0.493150685,0,V,V,V,U,7900,2,1960,   .,26198,0
H2650,2012,1,0,V,V,V,U,2100,2,1960,   .,26198,0
H6904,2015,1,0,V,V,V,U,454,2,1980,   .,26243,0
H14373,2012,1,0,N,V,V,U,978,2,1960,   .,26281,0
H14374,2013,1,0,N,V,V,U,978,2,1960,   .,26281,0
H3716,2016,0.99726776,0,V,N,O,R,3390,2,1971,6,26281,0
H5323,2013,0.076712329,0,N,V,V,U,1090,2,1960,   .,26281,0
H2850,2016,0,0,V,V,V,U,2310,2,,   .,26347,0
H3949,2015,1,0,V,V,V,U,950,2,1980,   .,26347,0
H13289,2013,1,0,N,V,V,U,1125,2,1980,   .,26362,1
H14283,2012,1,0,V,N,O,R,320,2,1950,4,26362,0
H15047,2014,1,0,N,V,V,U,592,2,1960,   .,26362,0
H16057,2015,1,0,V,N,O,R,3550,2,1968,8,26362,0
H17981,2016,0.99726776,0,V,N,O,R,3280,2,1971,7,26362,0
H17995,2013,1,0,V,N,O,R,470,2,1930,4,26362,0
H198,2012,0.084699454,0,V,V,V,U,550,2,1960,   .,26362,0
H2129,2013,1,0,V,N,O,R,11958,2,1960,4,26362,0
H2130,2015,1,0,V,N,O,R,11958,2,1960,4,26362,1
H2221,2013,1,0,V,N,O,R,714,2,1900,4,26362,0
H2222,2016,1,0,V,N,O,R,714,2,1900,4,26362,1
H2364,2016,0.99726776,0,V,V,V,U,1087,2,1960,   .,26362,0
H2912,2014,0,0,V,V,V,U,300,2,,   .,26362,0
H3100,2015,1,0,V,N,O,R,3612,2,1959,9,26362,0
H3530,2013,1,0,V,V,V,U,1800,2,1960,   .,26362,0
H3531,2014,1,0,V,V,V,U,1800,2,1960,   .,26362,1
H3688,2012,1,0,V,V,V,U,2738,2,,   .,26362,0
H3689,2014,0.15890411,0,V,V,V,U,2738,2,,   .,26362,0
H3927,2013,0.142465753,0,V,V,V,U,7200,2,1960,   .,26362,0
H4398,2013,1,0,V,N,O,R,1050,2,1962,3,26362,0
H4399,2016,0.967213115,0,V,N,O,R,1050,2,1962,3,26362,0
H4792,2015,1,0,V,N,O,R,5300,2,1962,5,26362,0
H4799,2012,1,0,V,V,V,U,1428,2,1980,   .,26362,1
H4800,2014,1,0,V,V,V,U,1428,2,1980,   .,26362,0
H5611,2016,1,0,V,V,V,U,194,2,1960,   .,26362,0
H5736,2015,0,0,V,V,V,U,755,2,,   .,26362,0
