Index,Employed,Bank Balance,Annual Salary,Defaulted?
3408,1,5577.12,214346.76,0
3409,0,9004.92,207498.36,0
3410,1,10684.92,635320.56,0
3411,1,,449462.4,0
3412,0,4088.4,148221.96,0
3413,1,8690.88,520796.64,0
3414,1,11758.32,484488.6,0
3415,1,401.52,366120.48,0
3416,1,14444.88,491628.96,0
3417,1,8828.76,278702.16,0
3418,0,10619.04,326505.24,0
3419,1,9910.2,578600.52,0
3420,0,20815.08,169983.36,0
3421,0,8045.88,198156.48,0
3422,1,10498.2,440509.32,0
3423,1,,480256.32,0
3424,1,9928.2,526001.04,0
3425,1,18106.08,380871.24,0
3426,0,,229149.96,0
3427,0,10974.24,90306.96,0
3428,1,3635.52,612365.28,0
3429,0,3305.88,161379.96,0
3430,1,7074.72,508025.4,0
3431,1,13443.24,541836.48,0
3432,0,17003.64,133254.84,0
3433,1,15242.16,530224.32,0
3434,1,10178.76,422238.96,0
3435,1,6731.64,519056.64,0
3436,1,7435.44,545559.6,0
3437,1,14370.96,221388.24,0
3438,1,19028.76,627298.32,1
3439,1,5740.32,339154.44,0
3440,1,13738.92,496446.24,0
3441,1,9345,706324.56,0
3442,0,20105.04,164446.56,0
3443,1,8169.24,681110.76,0
3444,0,13362.96,211122.36,0
3445,1,4072.2,457164.24,0
3446,1,10906.44,667346.04,0
3447,1,5769.48,134321.04,0
3448,0,10494.96,208539.48,0
3449,1,,510181.92,0
3450,1,16242.24,624582,0
3451,1,12887.4,346148.88,0
3452,0,16827.48,159315,0
3453,1,9109.8,293677.32,0
3454,1,49.32,459914.4,0
3455,1,2334.6,465529.8,0
3456,0,7171.2,198320.16,0
3457,0,12813.36,223700.64,0
3458,1,4551.48,517157.88,0
3459,0,7003.2,182156.28,0
3460,1,5586.24,369514.56,0
3461,1,13729.44,403499.28,0
3462,0,12301.08,348231.96,0
3463,1,2447.52,763658.28,0
3464,0,5274.96,213882,0
3465,1,,486893.04,0
3466,1,8650.32,513044.64,0
3467,1,16629.6,539799.6,0
3468,1,13530.12,775424.88,0
3469,1,9696,432912.96,0
3470,0,3363,303688.56,0
3471,1,4544.64,188859.96,0
3472,0,10626.24,254535.96,0
3473,1,,449789.88,0
3474,0,12083.28,228788.28,0
3475,1,5887.8,455984.52,0
3476,0,1692.36,135772.68,0
3477,1,9142.68,557061.12,0
3478,1,21451.2,399753.72,0
3479,1,11574.48,406896.6,0
3480,1,11178.96,632445.48,0
3481,1,120.72,452079.84,0
3482,0,23659.92,264483.12,0
3483,0,14058.24,211707.24,0
3484,1,9412.56,539130,0
3485,1,6042,245712.84,0
3486,0,3545.76,207888.48,0
3487,0,17700.72,242523.24,1
3488,1,11405.64,467882.04,0
3489,0,13004.4,210272.76,0
3490,0,16016.04,216777.36,0
3491,1,15988.68,642208.2,1
3492,1,3774.6,521287.2,0
3493,0,8198.28,148412.4,0
3494,0,13048.92,204727.08,0
3495,1,5323.56,559332.24,0
3496,1,5118.6,410295.6,0
3497,1,6395.76,670167.48,0
3498,0,16538.64,241437.96,0
3499,1,5640.48,351709.56,0
3500,0,5643.72,120744.96,0
3501,1,1180.8,303703.08,0
3502,1,4800.72,361923.48,0
3503,1,15188.76,249803.4,0
3504,0,8404.08,190862.52,0
3505,1,15201.24,575892.6,0
3506,1,1396.2,369184.2,0
3507,0,12283.68,188857.92,0
3508,1,9883.92,294398.4,0
3509,0,15944.04,160673.16,0
3510,1,12386.28,558499.8,0
3511,0,13123.68,177489.24,0
3512,1,7053.12,475425.84,0
3513,1,16550.16,579055.2,0
3514,0,5328.36,284303.76,0
3515,0,7171.2,255559.32,0
3516,1,8858.28,421611.24,0
3517,1,6761.88,565709.4,0
3518,0,18224.64,286533.84,0
3519,1,19328.64,361185.84,0
3520,0,6508.68,171535.2,0
3521,1,7034.04,377602.2,0
3522,0,7786.68,293488.32,0
3523,0,10956.6,205674.96,0
3524,1,19810.8,521737.56,0
3525,1,9102.12,449830.92,0
3526,1,23466.72,546094.92,0
3527,1,5363.52,331519.2,0
3528,1,10499.28,477692.16,0
3529,0,13494.84,347242.92,0
3530,1,,353134.92,0
3531,1,2214.84,528255.6,0
3532,1,13605.6,478321.92,0
3533,0,13787.04,236609.16,0
3534,1,12483.24,427674.6,0
3535,1,9047.52,258095.88,0
3536,1,9822,418844.16,0
3537,0,14743.92,209527.68,0
3538,0,196.92,291496.2,0
3539,1,9166.8,779611.68,0
3540,0,20007.72,187377.84,0
3541,1,7649.88,587311.32,0
3542,1,10933.56,375182.64,0
3543,1,1500.6,600714.6,0
3544,0,6579.36,183703.2,0
3545,1,9540.36,410036.04,0
3546,1,7789.92,444183.24,0
3547,1,,621100.92,0
3548,1,3507.96,492433.56,0
3549,1,15431.88,372817.44,0
3550,1,10150.2,533767.92,0
3551,0,19921.32,322067.16,0
3552,1,7326.84,433740.24,0
3553,0,13649.04,194127.24,0
3554,0,13389.24,137958.48,0
3555,1,3625.92,345660.72,0
3556,1,12889.68,420654.96,0
3557,1,6131.52,385822.2,0
3558,1,11692.92,526341.6,0
3559,1,554.16,510404.64,0
3560,1,20779.2,696911.28,0
3561,1,17152.68,376652.4,0
3562,1,6042.12,745381.32,0
3563,0,26150.64,183633.36,1
3564,1,225.48,296389.2,0
3565,1,12565.68,552095.76,0
3566,0,12595.2,133654.32,0
3567,1,16475.28,425613.12,0
3568,1,11499.96,337750.08,0
3569,1,9919.68,568302.6,0
3570,1,12061.92,505535.88,0
3571,1,13594.32,304829.64,0
3572,1,7423.32,541857,0
3573,1,12885.96,575220.12,0
3574,1,13305.6,476118.6,0
3575,1,7004.52,511081.44,0
3576,1,10026.36,277926.96,0
3577,1,8384.04,354960.84,0
3578,1,11154.96,485304.72,0
3579,1,10999.2,497189.16,0
3580,1,15890.4,130707.96,0
3581,0,14632.56,136341.84,0
3582,1,3183.6,549936.24,0
3583,0,15065.16,238629.12,0
3584,1,18293.28,226542.6,0
3585,1,3916.8,361876.32,0
3586,1,21852,648623.76,0
3587,0,16289.04,308799.72,0
3588,1,14249.64,639827.88,0
3589,0,11110.8,251431.08,0
3590,1,17421.48,334247.64,0
3591,1,384.84,465463.92,0
3592,1,8222.4,432185.04,0
3593,1,12862.8,657501.72,0
3594,1,10493.88,600941.52,0
3595,1,11115.72,457127.76,0
3596,1,14827.68,638055.6,0
3597,0,13866,298089.12,0
3598,1,16324.68,347904,1
3599,1,2820,484733.04,0
3600,1,10256.28,320066.16,0
3601,0,16867.92,236421.12,0
3602,0,13932.36,166961.28,0
3603,1,3952.2,248507.88,0
3604,1,18495.84,390100.56,0
3605,1,17479.8,712343.04,0
3606,1,,294786.84,0
3607,1,996.96,545313.96,0
3608,1,1150.8,377249.04,0
3609,1,8097.6,571843.44,0
3610,1,11013.36,533602.68,0
3611,0,9117.6,170612.4,0
3612,1,4548.72,177510.12,0
3613,0,24052.68,226330.2,1
3614,1,17635.2,521243.4,0
3615,1,2403.24,443116.8,0
3616,1,10121.16,474144.84,0
3617,1,8121.12,412810.32,0
3618,1,553.08,504309.12,0
3619,1,6514.08,586773,0
3620,1,1078.92,360053.64,0
3621,1,10898.16,447835.44,0
3622,1,,555683.28,0
3623,0,15922.2,249483,0
3624,0,11925.84,150372.36,0
3625,0,13012.56,250577.52,0
3626,1,14372.52,364527,0
3627,1,16539.6,520939.92,0
3628,1,2192.88,388310.52,0
3629,1,6355.8,421227.36,0
3630,0,19588.2,189162.96,0
3631,0,13430.4,247434.12,0
3632,1,9445.68,549271.32,0
3633,0,11637.36,256951.2,0
3634,1,15083.76,456997.56,0
3635,1,12180.6,372316.92,0
3636,0,14371.32,209424,0
3637,0,10169.52,203116.2,0
3638,1,7181.28,634752.72,0
3639,0,11797.08,204019.8,0
3640,1,15555.24,542713.44,0
3641,1,4948.8,362483.52,0
3642,1,18057.12,314199,1
3643,0,4408.32,195546.72,0
3644,1,,334671.6,0
3645,0,10736.76,232027.56,0
3646,1,909.96,504900.6,0
3647,1,7710.48,418725.48,0
3648,0,21327.36,174813.72,0
3649,1,4440.36,534086.52,0
3650,1,7840.44,627319.08,0
3651,1,9526.92,586892.16,0
3652,1,11004.96,228045.24,0
3653,1,6117.36,463372.92,0
3654,1,11373.72,505133.64,0
3655,0,10330.08,234177.12,0
3656,1,3626.76,422789.52,0
3657,1,10702.68,420750.48,0
3658,1,16530.72,460376.16,0
3659,0,14675.52,182099.64,0
3660,1,4547.64,473904.12,0
3661,1,,498285,0
3662,0,13246.92,342630.48,0
3663,0,8453.64,253683.36,0
3664,0,16827.72,258798.72,0
3665,0,820.56,131953.08,0
3666,1,4915.2,367530,0
3667,0,7868.4,238982.76,0
3668,0,7857.72,174052.8,0
3669,1,15071.04,527149.68,0
3670,1,14615.52,401319.72,0
3671,1,8302.68,426751.32,0
3672,0,6577.68,234016.08,0
3673,1,5250.6,378445.56,0
3674,1,12814.08,848407.8,0
3675,1,6257.28,383782.32,0
3676,0,16188,309669.72,0
3677,1,8095.92,501580.68,0
3678,1,6196.32,310701.12,0
3679,0,17644.08,235765.68,0
3680,1,10308.12,517222.44,0
3681,1,13369.08,710401.68,0
3682,1,9279.96,621453.48,0
3683,0,9647.64,198645.24,0
3684,1,4515.48,527280.6,0
3685,1,9956.76,433969.8,0
3686,1,3598.68,419042.16,0
3687,0,1783.92,187749.36,0
3688,1,8461.32,573025.92,0
3689,1,5614.32,519704.4,0
3690,1,4585.08,460179.48,0
3691,1,5403.72,554072.76,0
3692,1,4558.92,468768.6,0
3693,0,1821.24,223908.84,0
3694,1,18422.64,423386.76,0
3695,1,19162.44,415870.56,0
3696,1,9336.72,630546.96,0
3697,1,1292.52,506399.64,0
3698,0,11541.6,160668.84,0
3699,0,2823,160331.16,0
3700,1,11224.08,685671.6,0
3701,1,,414756.6,0
3702,1,123.72,451083.72,0
3703,0,28445.52,291023.52,0
3704,1,17364.24,447872.52,0
3705,1,9948.24,301942.8,0
3706,1,17688.72,564489.72,0
3707,1,10963.68,604213.92,0
3708,1,12346.68,411091.56,0
3709,1,6766.68,649772.52,0
3710,0,8973.84,231963.72,0
3711,0,9738.48,165947.64,0
3712,0,9568.44,281257.8,0
3713,1,8423.04,637821.12,0
3714,1,14344.32,505288.32,0
3715,1,20070.12,797597.52,1
3716,1,10678.8,249667.32,0
3717,0,6956.64,222669,0
3718,1,13718.4,346808.76,0
3719,0,14851.44,178352.52,1
3720,1,8891.52,584198.64,0
3721,0,17645.64,223454.04,0
3722,1,6092.16,550069.56,0
3723,0,5427.6,239071.68,0
3724,1,5182.8,361381.8,0
3725,1,4667.28,443193.72,0
3726,0,7767.12,226870.2,0
3727,1,12829.56,508332.6,0
3728,1,6215.88,545940.12,0
3729,1,11955,284651.88,0
3730,1,11941.44,567441.96,0
3731,1,,660837.72,0
3732,1,5766.84,434305.08,0
3733,1,4966.32,509444.16,0
3734,1,8760.84,564890.76,0
3735,1,135.72,522245.88,0
3736,0,18094.68,175587.12,0
3737,0,13549.32,162963.12,0
3738,1,13919.28,561478.56,0
3739,1,9815.76,487903.08,0
3740,0,10814.16,200940.84,0
3741,0,21337.44,204731.16,0
3742,1,12441.12,418953.48,0
3743,1,2389.68,591510.6,0
3744,0,15548.28,278294.88,0
3745,0,5619.12,76386.72,0
3746,1,8257.32,324968.88,0
3747,1,2427.84,446262.84,0
3748,1,7452,446993.28,0
3749,1,11559.96,361209.12,0
3750,1,13280.4,622556.64,0
3751,1,16696.92,365126.4,0
3752,1,2383.08,703184.04,0
3753,1,1088.16,454972.8,0
3754,1,5530.44,590921.28,0
3755,1,14189.28,417417.48,0
3756,1,8981.16,518589.96,0
3757,0,20730.6,139297.56,0
3758,1,9977.76,468957.48,0
3759,1,7867.56,483095.16,0
3760,0,9445.68,269219.76,0
3761,0,9130.8,240841.8,0
3762,1,,532650.84,0
3763,1,6280.68,637387.2,0
3764,1,5779.08,429813.12,0
3765,1,,315303.12,0
3766,0,16975.92,215458.2,0
3767,0,13238.64,268930.92,0
3768,1,11384.4,458974.92,0
3769,0,8706.84,108234.6,0
3770,1,20728.2,489493.68,0
3771,1,10699.32,527111.52,0
3772,1,8007.48,798460.08,0
3773,0,12723.12,187936.92,0
3774,0,9970.32,219115.92,0
3775,1,3830.04,532926.36,0
3776,1,13767.24,538458.6,0
3777,1,7974.12,574545.96,0
3778,1,12802.8,426813.12,0
3779,0,4499.76,237678.24,0
3780,1,6590.28,524264.16,0
3781,0,11322.96,212771.04,0
3782,1,1335.48,507507.6,0
3783,1,6056.88,714722.16,0
3784,1,9581.76,395059.56,0
3785,1,24101.52,421740.6,1
3786,1,11591.16,350628.84,0
3787,1,21217.68,369145.32,0
3788,1,5220.72,386376.24,0
3789,0,8227.56,190705.08,0
3790,0,8942.76,154530.12,0
3791,1,1941.12,524112.72,0
3792,1,,390701.76,0
3793,1,16671.48,460476.12,0
3794,1,9625.08,540630.96,0
3795,0,4029.84,193477.32,0
3796,1,12381.48,471120.12,0
3797,1,10718.88,525794.76,0
3798,1,12087.36,541488.48,0
3799,1,9441.6,456283.32,0
3800,0,21774.72,290127.24,0
3801,1,1394.64,601308.24,0
3802,1,10079.04,568172.16,0
3803,0,9896.28,181903.44,0
3804,1,2872.56,305822.04,0
3805,1,11205,627829.8,0
3806,1,5512.68,451567.32,0
3807,0,10440.24,191470.68,0
3808,1,2786.52,133812.6,0
3809,1,1809.36,385277.76,0
3810,1,14582.04,662767.8,0
3811,1,17224.32,404746.68,0
3812,1,4056.84,568080.36,0
3813,0,12683.4,243649.2,0
3814,1,2330.04,344917.92,0
3815,1,3582.12,602757.36,0
3816,0,11260.08,262940.76,0
3817,1,15568.68,565142.64,0
3818,1,8282.76,683503.2,0
3819,1,12166.92,410001.96,0
3820,1,14565.48,585562.2,0
3821,1,,471238.08,0
3822,0,16799.4,132122.52,0
3823,1,7092,602960.64,0
3824,1,17265.96,426388.8,0
3825,1,5258.76,586311.12,0
3826,1,9396,449138.64,0
3827,1,22379.4,584141.04,0
3828,1,2496.6,562086.24,0
3829,1,7454.04,386022.6,0
3830,1,11930.4,632274.48,0
3831,1,8095.68,509562.24,0
3832,1,6451.08,563440.56,0
3833,1,8284.08,359090.76,0
3834,0,16432.92,217732.2,0
3835,1,7851.36,452479.08,0
3836,1,9576.36,359209.68,0
3837,1,9158.64,578044.32,0
3838,1,19963.44,635703.12,0
3839,1,11860.68,597651.36,0
3840,1,17035.56,483543.24,0
3841,0,14352.48,235989.96,0
3842,1,7416.6,203332.08,0
3843,1,12338.16,386998.2,0
3844,1,6282,470018.04,0
3845,1,6209.52,474523.08,0
3846,0,9174.72,60995.88,0
3847,1,2483.4,636702.72,0
3848,1,10175.76,516283.08,0
3849,1,,486488.28,0
3850,1,7581,455232.48,0
3851,1,12175.2,617264.52,0
3852,1,1887.36,496984.8,0
3853,1,6305.88,524854.8,0
3854,1,11555.4,343931.16,0
3855,1,7129.32,288830.52,0
3856,0,27862.56,255975.72,1
3857,0,13545.36,206781.72,0
3858,0,25425.6,225502.2,0
3859,1,3486.72,158878.44,0
3860,1,14932.68,406563.6,0
3861,1,14135.04,588740.64,0
3862,1,,530707.44,0
3863,0,5911.92,121849.92,0
3864,1,,752268.36,0
3865,1,6363,471735.96,0
3866,1,,541249.08,0
3867,1,12338.04,614739.6,0
3868,0,5858.88,396041.04,0
3869,1,53.52,563646,0
3870,1,19635.84,429777.48,0
3871,1,1295.04,405170.4,0
3872,0,1550.16,246850.2,0
3873,1,11483.88,459429,0
3874,0,9876.72,207052.8,0
3875,1,5508,397962.6,0
3876,0,10414.8,227388.36,0
3877,0,1413.72,225033.96,0
3878,1,5696.04,504705.36,0
3879,0,14166.36,229671.6,0
3880,1,3790.2,567947.76,0
3881,0,6626.4,270654.96,0
3882,1,16107.12,428299.68,1
3883,1,4887.48,544514.88,0
3884,1,19499.52,570894.72,0
3885,0,6581.4,260070.48,0
3886,1,10906.68,506462.52,0
3887,0,11638.8,215281.44,0
3888,0,11596.2,141318.36,0
3889,1,7542.84,451405.44,0
3890,0,10595.76,106004.04,0
3891,1,9900,411330.36,0
3892,1,9154.92,499413.72,0
3893,1,14954.76,593754.96,0
3894,1,731.52,498577.44,0
3895,1,16535.76,416203.32,0
3896,1,14583,525517.44,0
3897,1,5938.8,167764.32,0
3898,1,10078.44,469898.88,0
3899,1,11788.56,349887.48,0
3900,0,11130.24,49717.44,0
3901,1,5206.32,366978.96,0
3902,1,14556.36,212720.04,0
3903,1,3792,318221.52,0
3904,0,11686.8,259080.36,0
3905,1,,307242.36,0
3906,1,8565,446760.84,0
3907,1,11969.64,264741.6,0
3908,1,15912.72,419349.6,0
3909,0,13624.32,291768.48,0
3910,1,,609660.48,0
3911,1,526.8,582523.2,0
3912,1,7996.44,601263.24,0
3913,0,,221115.12,0
3914,0,28009.44,232030.68,1
3915,1,3645.48,342304.8,0
3916,1,7614,421575.6,0
3917,0,10245.84,225009,0
3918,1,8969.52,526785,0
3919,0,13440.36,230045.52,0
3920,1,15482.28,442787.16,0
3921,1,16185.48,401860.92,0
3922,1,19594.68,531918.96,1
3923,1,8323.56,391135.92,0
3924,1,5610.96,521230.08,0
3925,1,7417.56,334425.48,0
3926,0,14612.04,251726.88,0
3927,1,10464.84,432055.68,0
3928,1,,343913.88,0
3929,1,10736.76,454842.36,0
3930,0,4339.32,260228.28,0
3931,0,11246.4,220941.84,0
3932,1,,669126,0
3933,1,4074.36,373113.12,0
3934,1,5084.52,391683.48,0
3935,0,18348.72,208296.48,0
3936,1,10729.32,572179.44,0
3937,1,9128.64,490253.64,0
3938,1,10596.24,455533.92,0
3939,0,15871.08,183651.12,0
3940,1,24443.88,376609.56,0
3941,1,9016.8,659920.92,0
3942,1,6946.08,306270.24,0
3943,1,9951.36,696841.32,0
3944,1,13920.72,622743.6,0
3945,1,14373.24,528572.28,0
3946,1,5011.08,576427.32,0
3947,1,9333.84,526931.88,0
3948,1,7509,355730.52,0
3949,1,16593.36,434787.84,0
3950,1,11835.72,304107.6,0
3951,1,11252.88,299192.64,0
3952,1,,534310.2,0
3953,1,1578.96,613283.88,0
3954,0,13154.16,186426.6,0
3955,1,5990.04,537282.96,0
3956,1,14834.64,454614.84,0
3957,1,7644.12,333937.68,0
3958,1,25767.72,699256.68,1
3959,1,6194.64,509352.48,0
3960,0,1359.36,252817.92,0
3961,1,4227.96,488594.04,0
3962,1,11016.12,321576.84,0
3963,0,16546.92,171957.24,0
3964,0,5790.6,256431.36,0
3965,1,9758.4,593730.12,0
3966,0,15965.88,165185.28,0
3967,1,16482.36,682540.08,0
3968,0,16939.32,200127.72,0
3969,1,3765.72,452649.12,0
3970,0,21647.28,349209.84,1
3971,1,11574.24,489775.8,0
3972,1,13672.44,513112.56,0
3973,0,12113.16,262856.28,0
3974,1,7385.64,310382.16,0
3975,1,8084.4,502697.16,0
3976,0,15462.6,299021.04,0
3977,0,28658.04,93985.68,0
3978,1,,414541.2,0
3979,0,13432.68,240137.64,0
3980,1,16232.4,428916,0
3981,0,10636.2,210413.64,0
3982,0,17625.6,300465.84,0
3983,1,8728.44,555948.36,0
3984,1,7121.16,443949.84,0
3985,0,14020.08,162971.4,0
3986,1,6501.36,673201.32,0
3987,1,12664.92,359606.04,0
3988,1,4796.64,518924.04,0
3989,0,6634.56,171850.32,0
3990,1,14277,610062.24,0
3991,1,8376,457626.72,0
3992,1,5178.48,563292.72,0
3993,1,10213.2,641202.84,0
3994,1,17492.64,449446.08,0
3995,0,11907.36,167499.48,0
3996,1,4653.12,480764.76,0
3997,1,9530.16,520031.88,0
3998,1,4947,445058.52,0
3999,0,13961.4,327704.28,0
4000,0,10563.36,242128.8,0
4001,1,9026.64,585168.24,0
4002,1,481.08,399340.44,0
4003,0,14910.24,219972,0
4004,0,20061.72,240894.12,0
4005,1,13164.48,480256.2,0
4006,1,11025,339930.6,0
4007,1,14223.48,479119.32,0
4008,1,11969.76,536985.48,0
4009,0,8897.28,185999.04,0
4010,0,14811,147220.32,0
4011,1,0,631028.28,0
4012,0,11823.12,363547.56,0
4013,1,12278.4,490392.24,0
4014,1,5081.16,552009.6,0
4015,0,12085.68,206610.12,0
4016,1,10720.32,599523.72,0
4017,1,12100.32,475327.56,0
4018,1,8304,545142.48,0
4019,1,4922.88,438028.56,0
4020,0,14584.56,191928.48,0
4021,1,7188.36,597757.56,0
4022,1,4263,601928.4,0
4023,1,10438.8,402480.6,0
4024,1,21437.52,650486.04,0
4025,0,14661.72,151239.6,0
4026,1,0,469968.24,0
4027,1,19455,463090.8,0
4028,1,13458,472750.8,0
4029,1,8839.68,662255.04,0
4030,1,20874.48,619479.48,0
4031,1,17743.44,503832.6,0
4032,1,10842.72,423557.4,0
4033,1,8875.8,579398.28,0
4034,1,2747.52,441396.12,0
4035,1,15762.72,479868.12,0
4036,1,10847.16,328749.6,0
4037,1,8011.92,504944.16,0
4038,1,6478.68,406277.4,0
4039,1,22525.32,521307.96,0
4040,1,8878.32,370239.48,0
4041,0,4902.72,221661.24,0
4042,0,5787.96,367056.36,0
4043,1,13173.84,516787.44,0
4044,1,18970.44,438163.44,0
4045,0,11042.76,193058.52,0
4046,1,5100.6,448216.32,0
4047,1,0,639280.08,0
4048,0,11138.16,203626.44,0
4049,1,7408.2,457281.48,0
4050,1,20081.88,591723.96,1
4051,1,12276.6,232252.8,0
4052,1,17514.72,532015.44,0
4053,1,14829.36,421685.52,0
4054,1,7463.76,521666.76,0
4055,1,3371.28,604848.36,0
4056,1,3919.8,546750.84,0
4057,1,10833.12,630338.88,0
4058,0,8072.28,165551.52,0
4059,0,8529.36,211511.64,0
4060,1,10814.52,586265.4,0
4061,0,26592.24,250940.4,1
4062,1,14527.08,482192.52,0
4063,1,9947.64,401087.28,0
4064,0,6401.88,176487.6,0
4065,0,9225.84,265658.64,0
4066,1,8960.04,484254.72,0
4067,0,8768.88,87594.24,0
4068,0,15696.24,208246.32,0
4069,1,5775.12,402006.84,0
4070,0,16919.88,258838.68,0
4071,1,6295.32,487956.48,0
4072,0,13465.68,167153.64,0
4073,1,13270.56,505325.04,0
4074,1,15837.84,438585.84,1
4075,0,9884.88,228501.84,0
4076,1,2075.76,564727.56,0
4077,0,17968.32,126916.08,0
4078,0,21839.28,232721.76,1
4079,1,4672.8,242404.56,0
4080,0,24569.04,164142.12,1
4081,1,10918.44,538551.36,0
4082,1,8233.92,398285.16,0
4083,0,0,246789.36,0
4084,0,20113.2,308254.92,0
4085,1,11663.52,402519.96,0
4086,1,10651.08,712993.92,0
4087,1,15754.2,772831.32,0
4088,1,21704.64,360247.68,0
4089,1,14048.88,597995.4,0
4090,1,5272.2,535443.24,0
4091,1,1236.48,549584.04,0
4092,1,17686.8,394321.2,0
4093,1,9368.52,444277.44,0
4094,1,13730.88,336228,0
4095,1,13782.12,448706.04,0
4096,1,8008.92,373800.36,0
4097,1,12165.48,603227.88,0
4098,0,17020.68,153464.64,0
4099,0,16143.48,278032.8,0
4100,0,17917.32,171547.92,0
4101,1,9939.24,434899.92,0
4102,0,2506.8,215596.32,0
4103,1,6807.48,478094.76,0
4104,1,8242.44,388312.08,0
4105,0,23115.48,147400.92,0
4106,1,9771.48,439364.52,0
4107,1,18834.24,516299.64,0
4108,1,0,504424.08,0
4109,0,0,158713.8,0
4110,0,21943.32,242709.72,0
4111,1,9331.8,610436.76,0
4112,1,19736.4,737699.16,1
4113,1,3541.56,438468.96,0
4114,1,9373.44,267932.16,0
4115,1,8087.16,474103.44,0
4116,1,4119,700940.16,0
4117,0,15628.08,195507.24,0
4118,1,2709.84,649490.52,0
4119,0,17482.32,174363.72,0
4120,1,11461.08,626693.88,0
4121,1,9324.24,568429.44,0
4122,1,0,283398.48,0
4123,1,6327,591363.6,0
4124,1,358.2,443675.16,0
4125,1,1501.2,193886.64,0
4126,0,13150.44,193530.24,0
4127,1,0,494328.84,0
4128,1,11688,577140.84,0
4129,1,15459,506717.52,0
4130,1,3231.48,406158.12,0
4131,1,13270.68,425408.76,0
4132,1,4330.68,450981.48,0
4133,1,11197.2,289367.04,0
4134,1,14210.52,460914.48,0
4135,0,22207.32,244908.48,0
4136,0,18213.6,155503.8,0
4137,1,11634.6,495623.64,0
4138,1,8205.72,492055.92,0
4139,1,10980.96,284194.92,0
4140,1,0,574749.6,0
4141,1,7278.96,389969.4,0
4142,1,8279.04,452349.48,0
4143,1,6739.44,466734.6,0
4144,1,3642.24,525493.32,0
4145,1,21880.8,175969.68,1
4146,0,20379.48,141178.32,0
4147,0,16263.72,132850.2,0
4148,0,12118.92,216022.32,0
4149,1,10654.8,355705.68,0
4150,1,3702.36,469456.32,0
4151,1,18147.12,427833.24,0
4152,1,0,478297.56,0
4153,1,15295.2,662480.4,0
4154,0,21542.64,85348.92,0
4155,1,10188,532557,0
4156,1,7065.36,705172.32,0
4157,1,6614.04,299700.36,0
4158,0,13008.48,164161.32,0
4159,1,8681.04,431257.68,0
4160,1,8382.84,381054.24,1
4161,1,10928.88,482672.52,0
4162,0,18972.84,207975.96,0
4163,1,11384.28,476058.36,0
4164,1,2390.04,261040.32,0
4165,0,21112.92,138674.16,0
4166,1,9367.92,356297.88,0
4167,0,21249.6,226049.04,0
4168,0,26191.2,249368.28,1
4169,1,8352.12,431047.92,0
4170,1,6767.04,574075.44,0
4171,1,12492.84,497827.44,0
4172,1,3523.92,466723.2,0
4173,0,17868.6,215213.88,0
4174,1,2849.88,535376.64,0
4175,1,15201.6,415825.32,0
4176,1,12718.44,402814.2,0
4177,0,8451.48,161669.76,0
4178,1,0,548413.08,0
4179,1,0,574163.52,0
4180,1,5995.44,504634.44,0
4181,1,8745.84,403944.84,0
4182,1,14857.32,450539.28,0
4183,1,9322.8,452225.4,0
4184,1,2424.84,345770.16,0
4185,1,7504.8,624899.64,0
4186,1,13071.6,338785.68,0
4187,1,11915.52,546485.4,0
4188,1,4233,498586.56,0
4189,1,5001,832642.8,0
4190,1,11255.04,379968.84,0
4191,0,181.8,161165.04,0
4192,1,13544.04,510795.6,0
4193,0,23094.72,97175.04,0
4194,1,2532.96,606074.64,0
4195,1,282.36,513777.84,0
4196,1,10696.68,522431.28,0
4197,1,8485.32,224111.04,0
4198,0,12217.2,218871.36,0
4199,1,16849.2,345174,0
4200,1,9805.08,670712.76,0
4201,0,10906.2,243988.68,0
4202,1,14594.4,570740.52,0
4203,1,2122.8,517803.24,0
4204,1,4820.52,616058.64,0
4205,1,14570.52,549336.36,0
4206,0,22026.72,213689.4,0
4207,1,801.24,518275.92,0
4208,1,16118.28,371527.44,0
4209,1,15712.92,413639.76,0
4210,0,5557.08,254983.8,0
4211,1,20064.36,603928.44,1
4212,1,4292.88,546201.36,0
4213,1,8461.2,459574.2,0
4214,0,5443.68,117240.12,0
4215,0,21589.8,242587.44,0
4216,1,8977.68,253841.76,0
4217,1,7801.08,557958.12,0
4218,0,4097.88,255345.96,0
4219,1,17717.76,608422.2,0
4220,1,13612.08,500978.16,0
4221,0,10228.32,251387.64,0
4222,0,11167.92,275040,0
4223,1,12324.24,564552.12,0
4224,1,17931,577607.28,0
4225,1,16761.48,484453.44,1
4226,1,528.72,609188.4,0
4227,1,11259.36,400103.52,0
4228,1,9323.52,440448.6,0
4229,0,19075.8,183149.04,0
4230,0,14970.72,196930.68,0
4231,1,0,361727.52,0
4232,0,27499.44,250046.52,1
4233,1,8123.52,396165.84,0
4234,1,1632,712435.8,0
4235,1,7567.32,629898.72,0
4236,1,3791.4,467267.76,0
4237,0,6776.88,184934.28,0
4238,1,7958.88,308746.44,0
4239,1,865.44,424498.32,0
4240,1,5892.48,454027.32,0
4241,1,15982.8,466838.4,0
4242,1,9064.08,444327,0
4243,1,8210.28,544800.24,0
4244,0,4888.08,304520.76,0
4245,1,0,452729.52,0
4246,1,1563.84,534717.84,0
4247,1,14693.4,561739.32,0
